hybrid_run_id,policy_version,experiment_id,dataset,anomaly_type,anomaly_rate,method,records,true_anomalies,predicted_anomalies,tp,tn,fp,fn,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,accuracy,balanced_accuracy,pr_auc
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A3_r10_s2244,retail,A3,0.1,RULE_ONLY,6000,600,417,39,5022,378,561,0.09352517985611511,0.065,0.07669616519174041,0.07,0.935,0.93,0.8435,0.49750000000000005,0.0995791366906475
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A3_r10_s2244,retail,A3,0.1,ISOLATION_FOREST,6000,600,361,29,5068,332,571,0.08033240997229917,0.04833333333333333,0.060353798126951096,0.061481481481481484,0.9516666666666667,0.9385185185185185,0.8495,0.49342592592592593,0.1782773102486908
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A3_r10_s2244,retail,A3,0.1,LOCAL_OUTLIER_FACTOR,6000,600,1316,600,4684,716,0,0.45592705167173253,1.0,0.6263048016701461,0.1325925925925926,0.0,0.8674074074074074,0.8806666666666667,0.9337037037037037,0.3942877140598
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A3_r10_s2244,retail,A3,0.1,AI_CONSENSUS,6000,600,1543,600,4457,943,0,0.38885288399222295,1.0,0.5599626691553896,0.17462962962962963,0.0,0.8253703703703704,0.8428333333333333,0.9126851851851852,0.3104571853240033
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A3_r10_s2244,retail,A3,0.1,HYBRID_V1,6000,600,1933,600,4067,1333,0,0.3103983445421624,1.0,0.47374654559810503,0.24685185185185185,0.0,0.7531481481481481,0.7778333333333334,0.8765740740740741,0.3580153769982909
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r01_s2342,retail,A4,0.01,RULE_ONLY,6000,60,402,4,5542,398,56,0.009950248756218905,0.06666666666666667,0.017316017316017316,0.06700336700336701,0.9333333333333333,0.932996632996633,0.9243333333333333,0.49983164983164985,0.013997512437810947
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r01_s2342,retail,A4,0.01,ISOLATION_FOREST,6000,60,426,60,5574,366,0,0.14084507042253522,1.0,0.24691358024691357,0.06161616161616162,0.0,0.9383838383838384,0.939,0.9691919191919192,0.25555194898370137
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r01_s2342,retail,A4,0.01,LOCAL_OUTLIER_FACTOR,6000,60,823,60,5177,763,0,0.07290400972053462,1.0,0.13590033975084936,0.12845117845117845,0.0,0.8715488215488215,0.8728333333333333,0.9357744107744108,0.04823534550206001
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r01_s2342,retail,A4,0.01,AI_CONSENSUS,6000,60,1079,60,4921,1019,0,0.05560704355885079,1.0,0.10535557506584724,0.17154882154882156,0.0,0.8284511784511784,0.8301666666666667,0.9142255892255893,0.1940485024200623
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r01_s2342,retail,A4,0.01,HYBRID_V1,6000,60,1591,60,4409,1531,0,0.03771213073538655,1.0,0.0726832222895215,0.2577441077441077,0.0,0.7422558922558923,0.7448333333333333,0.8711279461279462,0.328692010902094
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r05_s2343,retail,A4,0.05,RULE_ONLY,6000,300,383,23,5340,360,277,0.06005221932114883,0.07666666666666666,0.06734992679355783,0.06315789473684211,0.9233333333333333,0.9368421052631579,0.8938333333333334,0.5067543859649123,0.05077067014795474
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r05_s2343,retail,A4,0.05,ISOLATION_FOREST,6000,300,662,300,5338,362,0,0.45317220543806647,1.0,0.6237006237006237,0.06350877192982456,0.0,0.9364912280701755,0.9396666666666667,0.9682456140350877,0.5546336322506915
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r05_s2343,retail,A4,0.05,LOCAL_OUTLIER_FACTOR,6000,300,1057,300,4943,757,0,0.28382213812677387,1.0,0.4421518054532056,0.13280701754385965,0.0,0.8671929824561404,0.8738333333333334,0.9335964912280702,0.19146695658253973
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r05_s2343,retail,A4,0.05,AI_CONSENSUS,6000,300,1308,300,4692,1008,0,0.22935779816513763,1.0,0.373134328358209,0.17684210526315788,0.0,0.8231578947368421,0.832,0.911578947368421,0.5250856041464973
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r05_s2343,retail,A4,0.05,HYBRID_V1,6000,300,1647,300,4353,1347,0,0.18214936247723132,1.0,0.3081664098613251,0.2363157894736842,0.0,0.7636842105263157,0.7755,0.8818421052631579,0.6889230969273659
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r10_s2344,retail,A4,0.1,RULE_ONLY,6000,600,416,42,5026,374,558,0.10096153846153846,0.07,0.08267716535433071,0.06925925925925926,0.93,0.9307407407407408,0.8446666666666667,0.5003703703703704,0.10006730769230769
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r10_s2344,retail,A4,0.1,ISOLATION_FOREST,6000,600,942,600,5058,342,0,0.6369426751592356,1.0,0.7782101167315175,0.06333333333333334,0.0,0.9366666666666666,0.943,0.9683333333333333,0.7198316262345988
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r10_s2344,retail,A4,0.1,LOCAL_OUTLIER_FACTOR,6000,600,1296,600,4704,696,0,0.46296296296296297,1.0,0.6329113924050633,0.1288888888888889,0.0,0.8711111111111111,0.884,0.9355555555555555,0.32302899170610455
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r10_s2344,retail,A4,0.1,AI_CONSENSUS,6000,600,1532,600,4468,932,0,0.391644908616188,1.0,0.5628517823639775,0.1725925925925926,0.0,0.8274074074074074,0.8446666666666667,0.9137037037037037,0.6851525834111738
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A4_r10_s2344,retail,A4,0.1,HYBRID_V1,6000,600,1816,600,4184,1216,0,0.3303964757709251,1.0,0.4966887417218543,0.22518518518518518,0.0,0.7748148148148148,0.7973333333333333,0.8874074074074074,0.7978888250656494
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r01_s2442,retail,A5,0.01,RULE_ONLY,6000,60,410,4,5534,406,56,0.00975609756097561,0.06666666666666667,0.01702127659574468,0.06835016835016836,0.9333333333333333,0.9316498316498316,0.923,0.49915824915824913,0.009983739837398375
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r01_s2442,retail,A5,0.01,ISOLATION_FOREST,6000,60,443,60,5557,383,0,0.13544018058690746,1.0,0.23856858846918488,0.06447811447811448,0.0,0.9355218855218855,0.9361666666666667,0.9677609427609428,0.1740300877800878
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r01_s2442,retail,A5,0.01,LOCAL_OUTLIER_FACTOR,6000,60,788,0,5152,788,60,0.0,0.0,0.0,0.13265993265993267,1.0,0.8673400673400673,0.8586666666666667,0.43367003367003365,0.049524678596818576
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r01_s2442,retail,A5,0.01,AI_CONSENSUS,6000,60,1095,60,4905,1035,0,0.0547945205479452,1.0,0.1038961038961039,0.17424242424242425,0.0,0.8257575757575758,0.8275,0.9128787878787878,0.11091093774971252
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r01_s2442,retail,A5,0.01,HYBRID_V1,6000,60,1588,60,4412,1528,0,0.037783375314861464,1.0,0.07281553398058252,0.2572390572390572,0.0,0.7427609427609427,0.7453333333333333,0.8713804713804714,0.10358994870507503
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r05_s2443,retail,A5,0.05,RULE_ONLY,6000,300,378,20,5342,358,280,0.05291005291005291,0.06666666666666667,0.058997050147492625,0.06280701754385964,0.9333333333333333,0.9371929824561404,0.8936666666666667,0.5019298245614036,0.05019400352733686
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r05_s2443,retail,A5,0.05,ISOLATION_FOREST,6000,300,685,300,5315,385,0,0.43795620437956206,1.0,0.6091370558375635,0.06754385964912281,0.0,0.9324561403508772,0.9358333333333333,0.9662280701754387,0.5211356329899539
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r05_s2443,retail,A5,0.05,LOCAL_OUTLIER_FACTOR,6000,300,783,0,4917,783,300,0.0,0.0,0.0,0.13736842105263158,1.0,0.8626315789473684,0.8195,0.4313157894736842,0.19865896326882582
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r05_s2443,retail,A5,0.05,AI_CONSENSUS,6000,300,1334,300,4666,1034,0,0.22488755622188905,1.0,0.3671970624235006,0.18140350877192982,0.0,0.8185964912280702,0.8276666666666667,0.909298245614035,0.36491324459090274
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r05_s2443,retail,A5,0.05,HYBRID_V1,6000,300,1733,300,4267,1433,0,0.17311021350259664,1.0,0.2951303492375799,0.25140350877192985,0.0,0.7485964912280701,0.7611666666666667,0.8742982456140351,0.34327731100165754
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r10_s2444,retail,A5,0.1,RULE_ONLY,6000,600,424,62,5038,362,538,0.14622641509433962,0.10333333333333333,0.12109375,0.06703703703703703,0.8966666666666666,0.932962962962963,0.85,0.5181481481481481,0.10477672955974843
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r10_s2444,retail,A5,0.1,ISOLATION_FOREST,6000,600,942,600,5058,342,0,0.6369426751592356,1.0,0.7782101167315175,0.06333333333333334,0.0,0.9366666666666666,0.943,0.9683333333333333,0.6780339270479459
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r10_s2444,retail,A5,0.1,LOCAL_OUTLIER_FACTOR,6000,600,693,0,4707,693,600,0.0,0.0,0.0,0.12833333333333333,1.0,0.8716666666666667,0.7845,0.43583333333333335,0.3538767501430104
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r10_s2444,retail,A5,0.1,AI_CONSENSUS,6000,600,1519,600,4481,919,0,0.39499670836076367,1.0,0.5663048607833884,0.1701851851851852,0.0,0.8298148148148148,0.8468333333333333,0.9149074074074074,0.5361160121157963
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A5_r10_s2444,retail,A5,0.1,HYBRID_V1,6000,600,1906,600,4094,1306,0,0.3147953830010493,1.0,0.4788507581803671,0.24185185185185185,0.0,0.7581481481481481,0.7823333333333333,0.8790740740740741,0.517076152885523
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r01_s2542,retail,A6,0.01,RULE_ONLY,6000,60,407,3,5536,404,57,0.007371007371007371,0.05,0.01284796573875803,0.06801346801346801,0.95,0.931986531986532,0.9231666666666667,0.49099326599326604,0.009868550368550368
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r01_s2542,retail,A6,0.01,ISOLATION_FOREST,6000,60,348,10,5602,338,50,0.028735632183908046,0.16666666666666666,0.049019607843137254,0.056902356902356906,0.8333333333333334,0.9430976430976431,0.9353333333333333,0.5548821548821549,0.057926528126536224
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r01_s2542,retail,A6,0.01,LOCAL_OUTLIER_FACTOR,6000,60,803,53,5190,750,7,0.0660024906600249,0.8833333333333333,0.12282734646581692,0.12626262626262627,0.11666666666666667,0.8737373737373737,0.8738333333333334,0.8785353535353535,0.042820231809145126
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r01_s2542,retail,A6,0.01,AI_CONSENSUS,6000,60,1019,54,4975,965,6,0.05299313052011776,0.9,0.10009267840593142,0.16245791245791247,0.1,0.8375420875420876,0.8381666666666666,0.8687710437710439,0.08374555154711451
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r01_s2542,retail,A6,0.01,HYBRID_V1,6000,60,1561,59,4438,1502,1,0.03779628443305574,0.9833333333333333,0.07279457125231338,0.25286195286195284,0.016666666666666666,0.7471380471380471,0.7495,0.8652356902356901,0.07409579642771608
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r05_s2543,retail,A6,0.05,RULE_ONLY,6000,300,384,23,5339,361,277,0.059895833333333336,0.07666666666666666,0.06725146198830409,0.06333333333333334,0.9233333333333333,0.9366666666666666,0.8936666666666667,0.5066666666666666,0.05075868055555556
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r05_s2543,retail,A6,0.05,ISOLATION_FOREST,6000,300,405,41,5336,364,259,0.10123456790123457,0.13666666666666666,0.11631205673758865,0.06385964912280702,0.8633333333333333,0.9361403508771929,0.8961666666666667,0.5364035087719298,0.24714513082577613
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r05_s2543,retail,A6,0.05,LOCAL_OUTLIER_FACTOR,6000,300,1041,263,4922,778,37,0.2526416906820365,0.8766666666666667,0.39224459358687547,0.13649122807017544,0.12333333333333334,0.8635087719298246,0.8641666666666666,0.8700877192982457,0.1696403355862943
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r05_s2543,retail,A6,0.05,AI_CONSENSUS,6000,300,1282,267,4685,1015,33,0.20826833073322934,0.89,0.33754740834386854,0.1780701754385965,0.11,0.8219298245614035,0.8253333333333334,0.8559649122807018,0.2802964822458548
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r05_s2543,retail,A6,0.05,HYBRID_V1,6000,300,1707,295,4288,1412,5,0.17281780902167546,0.9833333333333333,0.293971101145989,0.24771929824561403,0.016666666666666666,0.752280701754386,0.7638333333333334,0.8678070175438597,0.25977567800168344
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r10_s2544,retail,A6,0.1,RULE_ONLY,6000,600,424,41,5017,383,559,0.09669811320754718,0.06833333333333333,0.080078125,0.07092592592592592,0.9316666666666666,0.929074074074074,0.843,0.4987037037037037,0.0997743710691824
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r10_s2544,retail,A6,0.1,ISOLATION_FOREST,6000,600,400,70,5070,330,530,0.175,0.11666666666666667,0.14,0.06111111111111111,0.8833333333333333,0.9388888888888889,0.8566666666666667,0.5277777777777778,0.39106228616754
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r10_s2544,retail,A6,0.1,LOCAL_OUTLIER_FACTOR,6000,600,1227,533,4706,694,67,0.4343928280358598,0.8883333333333333,0.5834701696770662,0.12851851851851853,0.11166666666666666,0.8714814814814815,0.8731666666666666,0.8799074074074074,0.3147828313908652
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r10_s2544,retail,A6,0.1,AI_CONSENSUS,6000,600,1445,544,4499,901,56,0.3764705882352941,0.9066666666666666,0.5320293398533007,0.16685185185185186,0.09333333333333334,0.8331481481481482,0.8405,0.8699074074074074,0.46495723621071305
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A6_r10_s2544,retail,A6,0.1,HYBRID_V1,6000,600,1857,584,4127,1273,16,0.31448572967151317,0.9733333333333334,0.47537647537647537,0.23574074074074075,0.02666666666666667,0.7642592592592593,0.7851666666666667,0.8687962962962963,0.42271892569167413
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r01_s2642,retail,A7,0.01,RULE_ONLY,6000,60,393,3,5550,390,57,0.007633587786259542,0.05,0.013245033112582781,0.06565656565656566,0.95,0.9343434343434344,0.9255,0.4921717171717172,0.009881679389312977
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r01_s2642,retail,A7,0.01,ISOLATION_FOREST,6000,60,408,5,5537,403,55,0.012254901960784314,0.08333333333333333,0.021367521367521368,0.06784511784511785,0.9166666666666666,0.9321548821548822,0.9236666666666666,0.5077441077441077,0.02264714359337809
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r01_s2642,retail,A7,0.01,LOCAL_OUTLIER_FACTOR,6000,60,759,19,5200,740,41,0.025032938076416336,0.31666666666666665,0.0463980463980464,0.12457912457912458,0.6833333333333333,0.8754208754208754,0.8698333333333333,0.596043771043771,0.027772478079834954
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r01_s2642,retail,A7,0.01,AI_CONSENSUS,6000,60,1031,20,4929,1011,40,0.019398642095053348,0.3333333333333333,0.03666361136571952,0.17020202020202022,0.6666666666666666,0.8297979797979798,0.8248333333333333,0.5815656565656565,0.03529368131715168
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r01_s2642,retail,A7,0.01,HYBRID_V1,6000,60,1538,34,4436,1504,26,0.022106631989596878,0.5666666666666667,0.0425531914893617,0.2531986531986532,0.43333333333333335,0.7468013468013468,0.745,0.6567340067340067,0.028437694741808087
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r05_s2643,retail,A7,0.05,RULE_ONLY,6000,300,377,17,5340,360,283,0.04509283819628647,0.056666666666666664,0.050221565731166914,0.06315789473684211,0.9433333333333334,0.9368421052631579,0.8928333333333334,0.4967543859649123,0.04972192749778957
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r05_s2643,retail,A7,0.05,ISOLATION_FOREST,6000,300,359,17,5358,342,283,0.04735376044568245,0.056666666666666664,0.051593323216995446,0.06,0.9433333333333334,0.94,0.8958333333333334,0.4983333333333333,0.09935581629829547
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r05_s2643,retail,A7,0.05,LOCAL_OUTLIER_FACTOR,6000,300,835,68,4933,767,232,0.081437125748503,0.22666666666666666,0.1198237885462555,0.13456140350877194,0.7733333333333333,0.8654385964912281,0.8335,0.5460526315789473,0.101600408402443
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r05_s2643,retail,A7,0.05,AI_CONSENSUS,6000,300,1052,69,4717,983,231,0.0655893536121673,0.23,0.10207100591715976,0.1724561403508772,0.77,0.8275438596491228,0.7976666666666666,0.5287719298245614,0.12846417354384176
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r05_s2643,retail,A7,0.05,HYBRID_V1,6000,300,1576,140,4264,1436,160,0.08883248730964467,0.4666666666666667,0.14925373134328357,0.2519298245614035,0.5333333333333333,0.7480701754385964,0.734,0.6073684210526316,0.10426861272966591
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r10_s2644,retail,A7,0.1,RULE_ONLY,6000,600,390,46,5056,344,554,0.11794871794871795,0.07666666666666666,0.09292929292929293,0.0637037037037037,0.9233333333333333,0.9362962962962963,0.8503333333333334,0.5064814814814815,0.10137606837606838
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r10_s2644,retail,A7,0.1,ISOLATION_FOREST,6000,600,391,40,5049,351,560,0.10230179028132992,0.06666666666666667,0.08072653884964683,0.065,0.9333333333333333,0.935,0.8481666666666666,0.5008333333333334,0.18066660393052003
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r10_s2644,retail,A7,0.1,LOCAL_OUTLIER_FACTOR,6000,600,806,135,4729,671,465,0.1674937965260546,0.225,0.19203413940256045,0.12425925925925926,0.775,0.8757407407407407,0.8106666666666666,0.5503703703703704,0.19608846494572055
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r10_s2644,retail,A7,0.1,AI_CONSENSUS,6000,600,1062,137,4475,925,463,0.12900188323917136,0.22833333333333333,0.1648616125150421,0.1712962962962963,0.7716666666666666,0.8287037037037037,0.7686666666666667,0.5285185185185185,0.23214550396508238
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A7_r10_s2644,retail,A7,0.1,HYBRID_V1,6000,600,1551,227,4076,1324,373,0.1463571889103804,0.37833333333333335,0.2110646211064621,0.24518518518518517,0.6216666666666667,0.7548148148148148,0.7171666666666666,0.5665740740740741,0.20093427966220262
